session_id,scenario_type,is_attack,is_malicious_cmd,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,intent,intent_index,risk_score
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.323,0.06686496,0.01547068,0.0,0.16510548,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.3405553,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.324,0.029281475,-0.008327304,0.0,0.16271351,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.3124319,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.325,0.005741464,-0.09312463,0.0,0.16906372,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.021128777,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.326,0.027792605,-0.08371056,0.0,0.16886081,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.40142784,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.327,-0.0129970815,-0.04146898,0.0,0.16493757,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.11713935,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.328,0.00908559,-0.07331673,0.0,0.16810851,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.16842243,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.329,0.03832868,0.059002306,0.0,0.16821961,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.43209058,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.33,-0.06732911,-0.079137385,0.0,0.1729855,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.5211252,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.331,-0.0708969,0.07542551,0.0,0.17340443,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.6533995,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.332,0.0056378525,-0.0065478007,0.0,0.16605622,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.45832345,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.333,-0.078657635,0.029911201,0.0,0.17173432,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.5183244,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.334,0.07359992,0.06563717,0.0,0.17412724,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.041854106,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.335,0.025210941,-0.084944256,0.0,0.17326,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.29564807,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.336,-0.077520594,-0.090138204,0.0,0.17820658,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.28808695,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.337,-0.048504155,-0.07286771,0.0,0.17409147,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.006099539,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.338,-0.047990393,-0.022988388,0.0,0.17108151,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.33805838,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.339,0.08859656,0.022075212,0.0,0.17554036,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.20121866,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.34,0.06699476,0.0420703,0.0,0.17454098,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.15378253,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.341,-0.077499375,0.04718408,0.0,0.17643234,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.13110784,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.342,-0.044980224,0.027821569,0.0,0.1730327,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.17401297,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.343,-0.031807605,0.09953445,0.0,0.17928179,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.13214727,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.344,-0.047289703,-0.044173907,0.0,0.1750169,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.4220538,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.345,0.08613445,-0.09507112,0.0,0.18403985,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.20486763,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.346,0.0393378,0.045065276,0.0,0.17556646,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.29086083,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.347,0.06727572,0.09488786,0.0,0.1829882,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.86582935,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.348,0.095120385,-0.08694465,0.0,0.18554734,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.86050045,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_16,command_flood,True,True,0.25333333,0.107,0.349,0.06436787,0.029261988,0.0,0.17804527,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.7547928,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.3,0.030037433,0.096496515,0.0,0.15828283,0.003921569,0.003921569,0.4,0.1,0.04,0.0,1.0,0.58,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.301,0.08236372,-0.012173868,0.0,0.15615135,0.003921569,0.003921569,0.007999992,0.2,0.06,0.0,1.0,0.291,0.6666667,0.0,0.49,0.6666667,0.8675121,0.87067044,0.8660254,0.5,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.302,-0.09201041,-0.027541302,0.0,0.15845223,0.003921569,0.003921569,0.007999992,0.3,0.08,0.0,1.0,0.19466667,0.75,0.0,0.46197644,0.5,0.7781336,-0.5449872,0.7745967,0.33333334,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.303,0.06527806,0.04029982,0.0,0.15628044,0.003921569,0.003921569,0.007999992,0.4,0.1,0.0,1.0,0.1465,0.8,0.0,0.42435247,0.4,0.71314496,-0.1168335,0.70710677,0.25,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.304,-0.008131268,-0.08897969,0.0,0.1584294,0.003921569,0.003921569,0.007999992,0.5,0.12,0.0,1.0,0.1176,0.8333333,0.0,0.39200002,0.33333334,0.6635748,-0.22001545,0.65465367,0.2,1.0,0.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.08000000000000002
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.305,-0.014621055,-0.006195012,0.0,0.15270655,0.003921569,0.003921569,0.007999992,0.6,0.14,0.0,1.0,0.09833334,0.85714287,0.0,0.36522445,0.2857143,0.62451047,-0.2990457,0.61237246,0.16666667,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.306,0.08571111,0.02821722,0.0,0.1595138,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.06820391,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.307,-0.037669417,0.005063653,0.0,0.15467194,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.09614907,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.308,-0.08678894,0.09451365,0.0,0.16683012,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.10848686,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.309,-0.02798802,-0.004426529,0.0,0.15514825,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.59254974,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.31,-0.028943205,0.036502346,0.0,0.15674034,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.38858402,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.311,0.032446433,0.043064464,0.0,0.15781976,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.1095011,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.312,-0.046371356,-0.036866304,0.0,0.15878715,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.26884028,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.313,-0.074949756,0.031101994,0.0,0.1616739,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.0587598,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.314,-0.092040576,0.019536467,0.0,0.16389717,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.22507569,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.315,0.073939174,0.07816643,0.0,0.16643466,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.095187426,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.316,-0.010192448,-0.008139262,0.0,0.15813453,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.12305023,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.317,-0.08460616,0.034153003,0.0,0.16493456,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.1578029,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.318,0.064251885,-0.051068988,0.0,0.1642105,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.4379177,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.319,-0.015739823,0.067767866,0.0,0.16324921,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.37180096,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.32,0.07542409,-0.051364005,0.0,0.16637838,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.42493796,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.321,0.010114127,-0.06150137,0.0,0.1634975,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.06331169,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.322,-0.07962425,0.0822241,0.0,0.17086898,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.009463672,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.323,0.0641015,0.05200698,0.0,0.16669038,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.20952494,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.324,-0.09024674,0.06874576,0.0,0.17164385,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.5123513,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.325,-0.012391184,-0.031520974,0.0,0.16338001,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.32305664,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.326,0.009295273,-0.08172935,0.0,0.16810866,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.30640143,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.327,0.05132931,0.016487015,0.0,0.16570722,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.29168686,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.328,-0.06268198,-0.06235356,0.0,0.16985361,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.15443279,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.329,-0.06315027,-0.088599525,0.0,0.17326197,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.3387855,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.33,0.01755969,0.06806964,0.0,0.16870226,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.22386645,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.331,-0.09650036,-0.09019907,0.0,0.17819175,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.5090277,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.332,0.014554055,0.06389914,0.0,0.16920322,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.2806573,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.333,-0.034652222,-0.03007712,0.0,0.1680732,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.19668667,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.334,0.019269299,-0.04515742,0.0,0.16879462,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.49167022,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.335,-0.09467833,0.047045704,0.0,0.17564331,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.043406334,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.336,0.025129983,0.0161512,0.0,0.16866267,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.04399188,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.337,0.048336826,0.035046168,0.0,0.171124,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.51569635,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.338,-0.058823604,-0.02950379,0.0,0.17217338,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.07161386,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.339,-0.07477797,-0.0740286,0.0,0.17747745,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,-0.18596792,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
rapid_command_flood_17,command_flood,True,True,0.25333333,0.107,0.34,0.03523915,0.07172002,0.0,0.17463216,0.003921569,0.003921569,0.007999992,0.7,0.14,0.0,0.0004,0.002,1.0,0.0,0.0,0.14285715,1.0,0.0048805587,,0.0,1.0,1.0,0.2857143,0.0,1.0,0.9,0.1,0.15,0.0,0.0,0.0,1.0,0.5,0.0,NAVIGATION,0,0.23
